Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Monthly Charges,Total Charges,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Charges Per Month,Num Services,Tenure Group,High Value Customer,Auto Payment
0.16731825,0.01831352,-0.017142775,0.3085883,-0.34654638,-0.04148005,-0.088937625,-0.4134823,0.12723063,-0.4673277,-0.27552664,-0.20421515,-0.12315288,-0.59862584,-0.062224254,-0.1972682,-0.17238022,-0.005713149,-0.1939284,0.020456064,0.09291638,-0.3548818,0.10204759,0.06880588,-0.15106858,0.24735275,-0.0897226,0.012790434,-0.13015865
-0.087123916,0.032789864,0.08633527,-1.9296868,-0.10284101,0.22148167,0.052042797,0.092528254,-0.17111237,-0.12841818,-0.30405352,-0.099266015,0.08624817,-1.8361938,0.028452307,-0.3333196,0.15343334,-0.004429027,-0.09799636,0.015189025,0.025785241,0.062975876,0.067821845,-0.4409732,-0.19248788,0.16840702,-0.46398523,0.014015057,0.11559455
-0.09229664,0.024837311,-0.025686247,0.1960918,-0.94910973,-0.048738383,-0.057402886,0.13716613,-0.33180743,-0.20406084,-0.39162824,-0.09292517,-0.06903321,-1.8290468,0.0007231138,-0.20487364,-0.2022901,-0.02304535,-0.19002683,0.020405315,-0.18557303,0.068962485,0.040542588,0.092757985,-0.3308772,0.10518541,-0.39330193,0.013188224,-0.10375523
-0.035796117,0.040933374,0.006137227,0.2101629,0.15303263,-0.08932844,0.015434821,0.09058719,-0.30244312,0.031462904,0.110267565,0.069843486,0.096728876,0.6532324,0.10050316,-0.36232638,-0.06886509,0.010400756,-0.24699067,0.10933768,0.065469,0.03254166,0.14354183,-0.7245959,0.1708838,-0.07794071,0.17434427,0.0069322726,0.09995238
-0.17226556,0.026192602,-0.015745554,0.18015629,-0.25871578,-0.10913564,0.014710031,0.118926175,0.0747352,0.052566238,0.08336165,0.02041677,0.06251124,0.53188545,0.038787592,-0.7338574,-0.19404507,0.011215031,-0.43336058,-0.3281205,0.03653784,0.09870153,0.15252973,-0.81144094,-0.43275803,-0.12895766,-0.097591065,0.009101349,0.13803774
-0.14031564,-0.19393303,0.037622143,0.18546125,-0.15135016,-0.16622142,-0.037194468,-0.48935288,-0.47824544,0.1229795,0.10048716,0.0671387,0.11889083,0.45848408,0.04015304,-0.56969875,-0.1335371,-0.021556258,-0.34776244,0.02579106,-0.46392468,0.03365765,0.13713036,0.060122807,-0.29857254,-0.006603184,-0.037437733,0.009432876,-0.23784365
-0.15645543,0.039961554,0.013602805,0.21685506,-0.17480889,-0.07658677,0.039902035,-0.4718537,-0.12585194,0.11520737,-0.2504855,0.069201015,0.12964654,-1.8769761,0.01576662,-0.30895758,-0.16491163,-0.017479649,-0.1742281,0.014702645,0.09212098,0.06333236,0.1623812,-0.5365366,-0.1692154,0.18353069,-0.12841111,0.008112682,0.10959363
0.10672673,0.02744881,-0.029559556,0.2089974,0.02877607,-0.07706975,0.020598548,0.123778135,0.09118844,0.055486534,0.06930942,0.03631474,0.058757532,0.6092775,-0.067083016,-0.9594594,-0.14790757,-0.009455648,-0.4244751,-0.4197206,0.038883273,0.08981122,0.19862181,-0.6585241,-0.35963708,-0.10837971,0.15213007,0.00689613,0.11477319
-0.1177849,0.021674428,0.08666165,0.25009802,0.08210213,-0.088940546,-0.01978521,-0.7097584,0.08985524,0.116829716,0.12866078,0.0019172592,0.0737888,0.6049691,0.04157647,-0.12598555,-0.03206682,0.009957341,0.1658859,0.028335411,0.054859266,0.04853214,0.15460224,-0.618866,-0.123093225,-0.13671759,0.22381943,-0.0050887773,0.11541747
-0.12964328,0.031949636,0.00021204655,0.16276377,-0.07656497,-0.14818946,-0.13830663,0.09756557,0.109640636,0.049725883,0.08915936,0.046377074,0.08570215,0.5122315,0.058726847,-0.63999474,-0.112061895,0.0057455976,-0.39556932,-0.5295087,0.0325317,0.04221557,-0.08381124,0.14039482,-0.11662476,-0.10570954,-0.017828358,0.0076742135,0.10350555
-0.084355555,0.04097327,0.32859462,-2.2854795,-0.47772738,-0.049050797,-0.033187155,0.13280904,-0.3675471,-0.14481306,0.11030777,-0.079489626,-0.11692921,0.5915539,0.06489468,0.99866486,-0.4412948,0.021378854,0.19897409,0.023100033,0.032720853,0.042204037,-0.13002612,0.078960575,0.06692163,0.13109192,-0.17552067,-0.008814025,0.0943667
-0.05912488,-0.08300318,-0.044721127,0.25425,0.12927121,0.60858923,0.010788675,0.13920735,0.10822974,0.066486225,0.12650575,-0.06434552,0.025210856,0.68483645,0.120254174,-0.3261,-0.0866487,0.020429187,-0.21816905,0.11665174,0.037659403,0.0724979,0.08545607,-0.5946661,0.037047002,-0.099477045,0.18444775,0.009677596,0.12480733
-0.12121345,0.036802422,-0.008549706,0.3747307,-0.12426558,-0.04308943,-0.096665956,0.18327059,0.17510816,0.08754153,-0.41795102,-0.0805652,-0.09200606,-0.90653396,0.06644059,0.81783414,-0.26980442,0.016827703,0.16690244,0.022897355,0.05818026,0.07747563,-0.14192677,0.08611711,-0.09202038,0.12982464,-0.18572494,-0.0008502017,0.13785693
0.07764438,-0.12603703,-0.035476834,0.27132806,-0.21552603,-0.058001474,0.010509051,0.2114763,0.16760713,-0.21423423,0.1489831,-0.07293541,-0.12133953,0.6403932,0.060437728,1.0874072,-0.2418577,0.01537493,0.32815346,0.044549014,0.016440963,0.0678487,-0.12249341,0.08569691,-0.12049214,0.09574676,-0.20562166,-0.012477976,0.11576995
-0.29364696,0.051564097,-0.040368408,0.16659492,0.35916165,-0.076243214,-0.023659548,0.16728969,0.25145012,-0.256022,-0.61153466,-0.05966724,-0.13365857,0.54437906,-0.15705165,-0.045303587,-0.08886415,-0.035436776,-0.2577239,0.07274765,-0.17705758,0.08725723,0.13230875,0.06377069,-0.20263107,0.085227616,0.22010627,0.006260783,-0.20874467
-0.06933868,0.021587683,-0.056466103,-1.9054624,-0.36999017,-0.07784051,-0.11307856,0.06343092,0.068049744,0.025279503,0.05128598,0.034943458,0.052314743,-1.8401214,-0.025966443,-0.6225791,-0.18505687,0.016969,-0.14866129,-0.1048416,-0.1415271,0.05798553,0.10059215,0.069840714,-0.15444186,-0.11783222,-0.14231323,0.008566771,-0.08396425
-0.0072847484,-0.40344226,0.039801165,0.2662963,-1.2650421,-0.028577086,-0.00269942,-0.5637611,-0.23809193,-0.26346636,-0.34156203,-0.06067813,-0.042351115,-1.565512,-0.048268523,0.7749442,-0.19638161,0.017234808,0.06951779,0.014096574,-0.044058554,0.051815756,0.070800334,0.076516375,0.20939793,0.12608033,-0.36361033,-0.0017415433,-0.07361103
-0.15090816,0.042591028,0.09622312,0.25133917,-0.12416729,-0.10743335,-0.035673924,-0.6166985,0.15064332,-0.2191645,0.08178145,-0.10917812,-0.1430964,-1.7245604,-0.08842347,-0.3041603,-0.094508104,-0.02152963,-0.2393815,0.020845642,0.029921757,0.08970804,-0.067764364,0.13623743,-0.25028607,0.09936106,-0.3964812,0.008573373,0.07642909
-0.14059256,0.024013957,0.0032027012,-2.179384,-0.27694088,-0.051902737,0.06791423,-0.3095814,-0.15026282,0.08308714,-0.31370056,0.06106845,0.08242742,-0.7467102,0.071928434,-0.16806982,-0.27736062,0.0028670158,-0.050247088,0.011710927,0.08414252,0.033479374,0.1559214,-0.64939743,-0.1360367,0.19874421,-0.53663754,0.008386157,0.094360664
0.10662208,0.0172929,0.067471504,0.20611966,0.37116364,-0.0508376,0.0012907882,-0.6486065,-0.37268594,-0.1656177,0.08933711,-0.10361265,-0.14167765,-2.3060527,-0.07525198,-0.2667171,-0.10622744,-0.022150343,-0.18473315,0.020626763,0.005083416,0.07671093,0.14241801,-0.38690084,-0.1641623,0.14754106,0.1595786,0.007667961,0.113373026
-0.11582659,0.0026022035,-0.0008580361,0.19693786,0.0770193,0.48921674,0.012386819,-0.7778372,0.10614227,0.084591605,0.099949986,0.032528635,0.03431165,0.5891208,-0.18219453,-0.6269234,-0.08137653,-0.001359391,-0.1656412,0.055057194,0.05760332,0.04903087,0.09915241,-0.689805,-0.29750693,-0.09252349,0.18899792,0.006576456,0.11666977
-0.07024357,0.02260124,-0.052534487,0.24811073,0.03820668,0.4538777,0.037774548,-0.35990345,-0.17024139,-0.13110876,0.11787156,0.03152743,0.10151078,-1.0349025,-0.20251939,-0.365002,-0.34744927,-0.006080487,-0.12447051,0.036756944,0.07212549,0.05195046,0.1543159,-0.5138768,0.17578484,-0.06432459,0.17621425,0.0050918437,0.107628755
0.09397316,0.029677937,0.06650525,0.2826666,0.41866392,-0.071917966,-0.014680026,0.12621552,-0.35498905,0.0982538,0.14497715,0.030444141,-0.19502397,0.6971368,0.08388787,0.36120608,-0.015399996,0.02786527,0.2704496,0.061923042,0.03865134,0.037231047,-0.12744789,0.10629223,-0.02100055,0.12966621,0.19103079,-0.018591568,0.08059576
-0.17489457,0.0449441,-0.03991031,0.21043919,-0.47179067,-0.045939878,-0.0782293,-0.4007818,0.19943774,-0.25506756,-0.38917884,0.09138482,-0.06340673,-1.452453,-0.03811812,-0.32720488,-0.23718047,-0.027862608,-0.17178556,0.016874326,-0.16701707,0.064217515,0.082594186,0.12725866,-0.25714502,0.17511079,-0.441698,0.006873808,-0.09715067
0.12139258,0.10061217,-0.1172136,-2.3162436,-0.017452337,-0.05696749,0.030247133,0.09233837,0.026629785,-0.23678641,0.0714243,0.10677822,0.08136735,0.5859495,-0.0039717713,-0.05309746,-0.18564801,-0.0002415419,0.08521702,0.03730988,0.052263465,-0.36881796,0.11743545,0.0803268,-0.14121817,0.01797555,0.22939987,0.010999852,-0.19307593
-0.13775554,0.024331732,0.0037584133,0.22388706,0.49028417,-0.07244075,0.02140983,0.14372632,0.1778498,0.131361,0.18631501,-0.06830438,-0.10430884,0.68501997,0.07350387,0.44999465,-0.03157521,0.018980756,0.24104817,0.059359808,-0.13155083,0.06357471,0.11591132,0.085961185,-0.07488628,0.07706822,0.25246492,0.0124863945,-0.16964369
-0.053354733,0.0070742215,-0.0031377573,0.196589,0.791016,-0.048511717,0.046796847,0.1757091,0.097773485,0.04800817,0.10792459,0.023939151,0.022746405,0.63923526,-0.13861036,-0.5807098,-0.04737516,0.010234579,-0.35756937,-0.2356808,0.033212043,0.10017899,0.1925423,-0.47329935,0.2544373,-0.058868833,0.19214189,0.0073695867,0.12025445
0.10729753,0.02190112,0.070601426,0.21358806,-0.46604046,-0.04276706,-0.0805283,-0.36270744,-0.22048022,-0.24808282,-0.39919683,-0.104136705,-0.14208974,-1.7312099,0.12691231,-0.1895891,-0.316137,-0.020623704,-0.14720969,0.016106449,0.039917264,0.036879838,0.09374642,-0.7373254,-0.34650645,0.088204786,-0.5499138,0.015154114,0.11425546
0.07034853,0.04556356,0.00039709802,-2.0691872,-0.4024427,0.38539574,0.009335214,0.08794685,-0.2617044,-0.22661464,0.10549827,-0.19078057,-0.06913272,-1.8476431,-0.082141586,-0.1781622,-0.385151,0.0022238581,-0.08532371,0.017796764,0.02960364,-0.41113713,0.042252984,0.0668816,0.04262698,0.102493964,-0.3292266,0.00961795,-0.101136535
-0.08981732,0.03882643,0.015015003,0.2231103,-0.13971731,-0.07058753,-0.11014079,0.096480764,0.11646216,0.07236373,0.07470748,0.032813817,0.068492964,-1.861128,-0.0014164662,-0.6488768,-0.15840462,0.022341818,-0.28291053,-0.1500722,-0.16155903,0.09315404,0.097435124,0.12256137,-0.24541588,-0.13389267,-0.45177487,0.005865754,-0.12413921
-0.11262389,0.037243564,0.07321285,0.26338702,-0.5855616,-0.07275335,0.027358938,0.12590219,0.043889552,0.07345973,0.06329202,0.023365194,0.07270666,-0.9465577,-0.098359056,-0.81588954,-0.39278132,0.016781818,-0.3177516,-0.13624613,0.04933494,0.10931693,0.15945736,-0.58948034,-0.37525582,-0.20971207,-0.16498123,0.008703606,0.11961572
-0.08989089,0.020962942,-0.06922118,-1.8081788,-0.56751776,-0.059217032,0.0050020516,0.061686847,0.058593873,0.05521782,0.05153001,0.029019209,0.06706968,-1.7416426,-0.035169605,-0.6580199,-0.18144172,0.014527819,-0.16592641,-0.09605591,0.034121938,0.07954651,0.1242103,-0.47916394,-0.23269789,-0.16928405,-0.13012965,0.009796577,0.10326272
-0.17561962,-0.21457472,0.051009305,0.2838376,-0.17850703,-0.060072467,-0.040968355,0.12140548,-0.34815085,0.06739637,-0.7092853,-0.13349245,0.106401056,0.46018124,0.03674857,0.2600637,-0.47804764,0.02174164,0.24621348,0.027870432,0.051533293,0.05903045,-0.17622142,0.04684388,-0.3080958,0.107366756,-0.22604679,-0.039962232,0.129218
0.09560303,0.06731638,0.051407423,0.30251238,-0.3751264,-0.08834817,0.060641166,0.1152712,-0.2685691,-0.23291926,-0.29623812,0.05940311,-0.19926748,-0.61524504,-0.048760924,-0.33087733,0.026825232,-0.026619686,-0.19768548,0.01990785,-0.528353,0.06184551,0.12515369,0.053596687,-0.22285558,0.19901393,-0.13327236,0.01324139,-0.13519752
0.14685555,0.020859666,0.14490211,-1.8966551,-0.43208322,0.33870822,0.003963478,0.048419755,0.030194528,-0.22074366,0.055550825,0.048251554,0.05722624,0.56864834,-0.0069100847,-0.4334301,-0.06623273,0.0046022027,-0.1828857,0.024375673,0.056168403,-0.43907666,0.16284524,0.10435666,-0.06004209,-0.11998389,-0.1285498,0.0074666208,-0.1923846
0.036507558,-0.15020117,-0.03823448,0.20949528,-0.39739487,-0.04319111,-0.004464994,0.079915956,-0.32495618,-0.22352256,-0.32544225,-0.11533488,0.027951788,-1.7049367,-0.05609988,-0.22688743,-0.096435346,0.04179571,-0.1907018,0.020371052,-0.3005146,0.062022466,0.06562256,0.083009996,-0.1283235,0.120280765,-0.3701214,0.020888645,-0.093444005
0.10801263,0.0338148,-0.0053157858,0.22968835,-0.31909218,-0.064323284,0.045769654,0.06269329,0.12984349,0.075274676,0.07922176,0.0653068,0.045035463,-2.0414982,0.040904775,-0.7048315,-0.08106064,0.005567978,-0.27698666,-0.17214288,0.04758308,-0.61654264,0.10540866,0.030729946,-0.4483739,-0.19170582,-0.40235853,0.004842178,-0.15493777
-0.100352235,0.056676526,0.016602509,-2.7918563,-0.43729022,-0.05918094,-0.07797164,0.091272786,-0.20280513,0.070444725,0.12376476,0.06178207,-0.13140975,-0.9339052,0.009296951,0.09847785,-0.22562948,0.014567969,0.10182584,0.017945958,0.038924962,0.038590148,-0.12103319,0.09491766,-0.21066722,0.12574162,-0.2695947,-0.06878957,0.08984448
-0.30682948,0.032777593,-0.041078445,0.16048935,-0.011578122,-0.11813609,0.018914059,-0.6394612,0.10538297,-0.25241926,-0.45620587,-0.0853733,0.08414457,0.43946818,0.023594335,-0.3027344,-0.05242337,-0.0036311005,-0.24540226,0.033512954,0.051391862,0.058147863,0.16722386,-0.49960366,-0.14432786,0.21818715,0.22951427,0.0047412193,0.12002293
0.15202785,0.037920907,-0.033617914,0.23906454,-0.36406827,-0.081128664,0.053997267,-0.5073329,0.27504465,0.12383884,-0.36641866,0.14879271,-0.15038264,-1.4700127,-0.05741028,-0.37686917,-0.15718518,-0.024138207,-0.15535177,0.016541628,0.06718118,0.019695386,0.14989677,-0.6458086,-0.18758696,0.20285708,-0.63849443,0.006806079,0.10841142
-0.1317285,-0.18554248,-0.0070239236,0.2507069,-0.28768325,-0.06657366,-0.06621781,0.11459805,0.19214968,0.1550948,0.1850979,-0.05980906,-0.18879116,0.6128526,-0.11607801,0.15887201,-0.09665333,0.010776801,0.27317727,0.0359266,0.04973497,0.06017745,-0.19669713,0.07843586,-0.15151614,0.011197894,-0.02926446,0.017404262,0.12228994
-0.20864521,0.025461188,0.062405817,0.27413577,0.35945442,-0.073045395,-0.05828753,0.15037571,-0.37126628,0.19307795,0.13081926,0.093598895,-0.23041146,0.7119618,0.08710311,0.1769204,-0.1278325,-0.013065269,0.25338265,0.059357088,0.04499232,-0.32067692,0.104296766,0.07111357,-0.107602134,-0.025115743,0.20518221,0.0038082434,-0.19117312
0.08453434,0.037043188,0.05677189,0.31138286,-0.28848648,-0.07631182,-0.04817516,0.12408958,0.06225725,0.07869364,0.06306889,0.037904438,0.059331156,-0.7031743,0.025228314,-0.7254978,0.018551862,0.017285807,-0.26602244,-0.1557781,0.067791335,0.033124365,0.17843531,-0.6526166,-0.072420634,-0.14807229,-0.096277766,0.009287669,0.117398694
0.10286223,0.028698739,0.03378107,0.33369023,-0.32848185,-0.0715936,-0.0522508,0.19468899,0.17504597,0.09789126,0.15130515,-0.058641627,-0.16975747,0.57165295,0.032977972,0.21039584,-0.2650671,0.01539929,0.27255267,0.0427581,0.030583277,0.033486333,-0.1973653,0.111798085,-0.11633101,0.12334132,-0.2141933,-0.051604014,0.09879232
0.10483011,0.033540867,-0.011072402,0.2550418,-0.14845802,-0.07883733,-0.018116748,0.13863716,0.18309292,0.11841,0.11693034,0.007254499,-0.10122126,0.65544236,-0.09104992,0.05150872,-0.06060462,0.019062608,0.2015589,0.039402824,-0.20075633,0.045203812,0.2284315,0.0965604,-0.24133915,-0.13094714,0.2275508,0.0008072975,-0.17762482
0.0057828464,0.016720118,-0.049483184,-2.0039825,-1.1592759,-0.03464095,-0.017293276,-0.34077707,-0.15645255,-0.19547766,0.073516555,-0.09371245,-0.067771174,-1.8256286,0.037206035,0.39008033,-0.32189828,0.013731267,0.028923938,0.0139186,0.00019904805,-0.27975595,0.033625793,0.084341414,0.08902206,0.11485759,-0.30073866,0.0056727207,-0.08590029
0.074694544,0.006858991,-0.0062163007,0.20141979,0.11082474,-0.078472495,0.021260137,0.18360487,0.15554449,0.06655409,0.09288366,0.06301214,0.07461485,0.70828,0.0722504,0.06575478,-0.07800632,0.010233383,0.17168815,0.07302889,0.02302954,0.0361891,-0.14857522,0.09057054,-0.14419955,-0.080083355,0.185209,0.006230109,0.09612681
-0.0860702,0.060281117,-0.02918294,0.29865998,-0.23309295,-0.0960737,0.13325325,-0.3926585,-0.27563462,0.096967295,0.105263405,0.06504002,0.03855414,-0.4077131,0.05136093,-0.23937187,-0.2788423,-0.01737328,-0.15639909,0.015901823,-0.5197798,0.053238515,0.13913004,0.1271121,-0.19811614,-0.07289802,-0.38711154,-0.0010945534,-0.14334609
-0.08782306,-0.004401564,-0.025186831,-1.7587923,-0.96380544,-0.06680184,-0.10285055,0.075741746,0.01836972,0.03553232,0.06354697,0.023704203,0.041340165,-1.7662627,-0.030042987,-0.65841526,-0.34090084,0.015484143,-0.118866876,-0.10528351,0.03462781,0.045126915,0.07230197,-0.4859262,-0.22550091,-0.16195588,-0.44011328,0.009108535,0.13386571
0.07935046,0.049943794,-0.01987466,0.2380005,0.11125071,-0.12463461,0.012913935,-0.572822,0.15137401,0.10409114,0.06741194,0.05620685,-0.19433756,-1.1787226,0.030863516,-0.5029327,-0.33230186,-0.007666313,-0.1504115,0.0460881,0.067433,0.02198703,-0.12893037,0.076407224,-0.18352574,-0.08826988,0.1375894,0.0043236,0.0982588
-0.14047368,-0.22551298,0.0056412197,0.19153118,-0.20269248,-0.16874276,-0.022977801,0.09669386,-0.5187986,0.09130401,0.10399111,-0.10281945,0.1471545,0.5154165,0.06766129,-0.46112263,-0.061223026,-0.04814973,-0.4088177,0.048066817,0.082026154,0.049356025,-0.14944723,0.06787091,-0.25565672,0.014200987,-0.028575698,0.0028835752,0.12689757
-0.09523407,0.017706402,-0.18904845,-1.7814077,0.019248096,-0.077874035,0.0060357917,0.059479762,0.0808918,0.0051456396,0.068525225,0.030058146,0.076477945,0.49184236,-0.1666879,-0.5042076,0.02042156,-7.614819e-05,-0.20010926,-0.28076395,0.019117054,0.08079036,-0.06670386,0.12877497,-0.23409116,-0.10244657,0.0039254148,0.011251171,0.084511906
-0.2584807,0.031801764,0.07547156,0.2257956,-0.011360791,-0.053389255,0.02448846,-0.3851166,0.171683,-0.14598224,-0.316962,0.11598632,-0.15365455,-1.2940402,0.09185819,-0.34699613,-0.168861,-0.02011961,-0.16108844,0.015095904,0.046552654,0.037998907,0.098272406,-0.71964616,-0.13202603,0.18903899,-0.5847843,0.011978221,0.07482123
0.10932677,0.0061749923,-0.00075368,0.23946007,0.11278101,-0.04758136,0.055863995,0.1485355,0.086484194,0.038014524,0.056618307,0.02954694,0.004794022,-1.1596489,-0.04722115,-0.85419685,-0.40868694,0.0019949537,-0.19850487,-0.25028524,0.037739806,0.073591925,0.1843412,-0.5510496,0.023733899,-0.12437484,0.15299341,0.0058480683,0.09705574
-0.11005883,0.015079906,0.007879649,0.21064185,-0.5508563,-0.063083544,-0.15079628,0.10670661,0.055373404,0.051942993,0.07852253,0.033279754,0.04894202,-1.8165038,-0.0054573454,-0.9063573,-0.5425821,0.020432288,-0.29340786,-0.15178609,0.04670125,0.061258294,0.09332607,-0.64369184,-0.2741587,-0.15319213,-0.5726241,0.0065733427,0.15086335
0.11053476,0.032498516,-0.008850025,0.19630934,0.11802097,0.41809523,0.013496864,-0.48878947,-0.31126314,-0.22136597,-0.32312575,-0.11240843,-0.16264161,-2.1677244,0.014272686,-0.3898204,-0.19539078,-0.011460736,-0.15923597,0.02967302,0.0523667,0.06610198,0.10502076,-0.36463103,-0.18087623,0.1645963,0.16799426,-0.00084019627,0.108896405
0.112436555,-0.12890646,-0.004344265,0.259988,-0.39929,-0.043710265,-0.031885013,-0.44779232,-0.34190845,0.16806069,-0.57748586,-0.122540206,0.03737358,0.5524378,-0.02022936,0.7169981,-0.360983,0.024244353,0.2333794,0.019070776,-0.39203617,0.03487397,0.15286796,0.085192926,0.0030826323,0.1690896,-0.17924054,-0.0020028586,-0.1812943
0.1177674,0.009813068,-0.008306587,0.20109002,-0.105341956,-0.06076463,0.016171178,0.14588302,0.10025473,0.04826174,0.06025212,0.035002805,0.03568143,0.5995976,-0.1053241,-0.7226747,-0.06311004,-0.008323645,-0.3982493,-0.45161244,0.026835235,0.09379523,0.19381912,-0.5978938,-0.053642493,-0.11098452,0.1661275,0.00689613,0.11299255
-0.32274118,-0.12682998,-0.028413363,0.30915105,-0.18726581,-0.10379594,0.02818939,-0.3779729,0.05647621,-0.3105588,0.058240242,0.09893727,-0.26295125,-0.4705383,0.10480194,-0.25168493,0.31040895,0.0048850267,-0.17298071,0.019415146,0.10318541,-0.3906124,0.17732975,0.06790463,-0.09151235,0.13667513,-0.119614884,0.026557202,-0.14840111
-0.10269205,0.05816326,-0.0049121454,0.24543105,-0.5791664,-0.04034965,-0.033891905,-0.70134145,0.12943694,-0.2939797,-0.5610013,-0.04604442,-0.07328888,0.14290906,-0.034968514,0.84981185,-0.18960021,0.021047428,0.17594202,0.021547493,-0.16710998,0.069185376,0.10456131,0.1495922,-0.13320653,0.10842872,-0.53153634,0.0009762173,-0.2796571
0.0966574,0.05224921,0.03415886,0.24282877,-0.17003962,0.49155998,-0.0029445332,0.071755,-0.23272625,-0.30046713,0.12648897,0.04776113,0.10570657,0.61495286,0.085523024,-0.3174101,-0.09008818,-0.0014810029,-0.23140916,0.055426866,0.09755497,-0.3243828,0.13369459,0.10097325,0.105692126,-0.07862422,0.020775417,0.007068577,-0.23938239
-0.13417143,0.00081562356,-0.040313717,-1.697038,-1.0260577,-0.057999298,-0.052019008,0.06624062,0.026660522,0.056394815,0.055171285,0.037371363,0.038618032,-1.8190744,-0.021268424,-0.62771815,-0.36850232,0.011897317,-0.12165062,-0.10829528,0.040124673,-0.2981889,0.07173844,0.08737385,-0.21284735,-0.1658525,-0.34370986,0.0072500957,-0.09988544
-0.17977923,0.02622077,-0.003865865,0.22710988,-0.5325414,-0.07002892,-0.040511664,0.08500218,0.061498296,0.07138796,0.07435837,0.04332809,0.041508332,-1.9539459,-0.0013331476,-0.91551834,-0.60059685,0.015183174,-0.2740536,-0.14411062,0.052939974,-0.42080557,0.08668519,0.10898346,-0.20120858,-0.17447025,-0.4419615,0.0053077643,-0.12760913
-0.11644264,0.07969353,-0.032677423,0.17890298,0.14263089,-0.07705891,-0.002498631,0.19003282,0.12119056,-0.23112185,0.11532614,0.026336342,0.098539874,0.69518566,0.0812307,-0.017188683,-0.025223907,0.009497327,0.15486543,0.06347882,0.014847425,0.09240983,-0.11572706,0.09152126,-0.23173591,-0.10464333,0.18826206,0.007098352,0.12457992
0.06945308,0.012496793,-0.029269181,-1.9181683,-0.2252721,-0.05529639,-0.0930117,0.07923157,0.043820757,0.03703498,0.046868585,0.03748068,0.06145187,-1.7912946,0.005763495,-0.3930515,-0.19373453,0.015701048,-0.14565894,-0.10840962,0.044921555,0.047075123,0.14166494,-0.52384746,-0.19800872,-0.1634299,-0.5264365,0.009489053,0.10784339
-0.16456826,0.018899921,-0.016949957,-2.8098612,-0.37458262,-0.056730438,0.028169313,0.058013663,0.102664016,0.16621323,0.0914055,-0.12005352,-0.022016041,-1.0071317,-0.08809127,0.124432184,-0.009217127,0.010513665,0.09497415,0.017085586,0.052286737,-0.35840768,0.11206609,0.0431561,-0.16708279,-0.019808527,-0.15801334,-0.044541158,-0.1093098
-0.13161072,0.04774504,0.11938134,0.26389253,0.060489845,-0.06503365,-0.014552215,-0.7747857,-0.18527679,-0.24513769,0.12166684,0.07516502,0.2118326,0.57796425,0.032747816,0.041016053,-0.0752008,0.015189085,0.23694582,0.03589358,0.021458937,0.07443369,-0.11692989,0.069371216,-0.05680503,0.12145831,0.17412679,-0.003350039,0.12267982
-0.11065336,0.014098859,-0.055957697,-1.942585,-0.27777493,-0.054481428,-0.119564995,0.0758322,0.06098168,0.030942012,0.04771824,0.03513374,0.05653335,-1.7919259,0.0026177797,-0.41529393,-0.050506867,0.015322257,-0.14883229,-0.10474478,0.04025932,0.06274835,0.13174151,-0.3711402,-0.17726524,-0.12389517,-0.12871332,0.0096501075,0.10302361
0.004097532,0.056468032,0.033233963,-2.2715592,-0.4231288,0.32646185,0.064626954,0.09909026,-0.2675661,-0.1310209,-0.46854222,-0.098491155,-0.034843273,-0.962738,-0.043877214,-0.20784698,-0.40944737,0.012574619,-0.09733545,0.01458977,-0.29509225,0.068771094,0.081741616,0.0834877,-0.16280179,0.054797113,-0.36573893,0.010939506,-0.10976798
-0.12574393,-0.14255372,0.053540718,0.2373603,0.7329204,-0.06378943,0.017314658,0.12619688,0.14667909,0.06416979,0.15251224,0.015587659,0.04840043,0.7531664,-0.12329704,-0.19003436,-0.1940226,0.00615702,0.18841714,0.04658829,0.029950488,0.058480144,0.14442138,-0.5400701,0.14209318,-0.0582996,0.25365725,0.013360319,0.115323946
0.08086468,0.026985249,-0.030736849,0.2506118,0.037472956,-0.0649625,0.030084057,0.12725633,0.0948618,0.046580113,0.0588108,0.036376238,0.045881268,-1.2393486,-0.04420675,-0.98756826,-0.40457013,-0.0024451993,-0.227537,-0.2631601,0.045912147,0.079103,0.18108195,-0.51680773,-0.19129026,-0.15032443,0.14271107,0.0058480683,0.10825666
0.11613346,0.009813068,-0.009678479,0.2079255,-0.07342197,-0.062880516,0.016171178,0.14588302,0.0995031,0.04826174,0.066877596,0.035002805,0.04533277,0.5975711,-0.11140845,-0.769129,-0.07816089,-0.008558402,-0.39869246,-0.4521405,0.026835235,0.09370593,0.21301699,-0.59775615,-0.106286235,-0.11318444,0.1659695,0.00689613,0.113047384
0.09929949,0.012679859,-0.011481686,0.166528,0.5145626,-0.053319182,0.0009334406,-1.023963,0.13515162,0.06163507,0.117093034,0.00472111,0.058664344,0.6828804,-0.15976892,-0.055151295,-0.07563347,0.009953328,0.11425409,0.028721247,0.033426564,0.045750823,0.16547485,-0.6485135,0.20894729,-0.03983287,0.23177224,0.005998894,0.111292385
